node,degree,clustering_coefficient,degree_group
R_565419004,1,0.0,"(0.641, 36.8]"
R_572389548,1,0.0,"(0.641, 36.8]"
R_664873197,1,0.0,"(0.641, 36.8]"
R_645922806,1,0.0,"(0.641, 36.8]"
R_185861173,4,0.5,"(0.641, 36.8]"
R_516447169,1,0.0,"(0.641, 36.8]"
R_540545955,1,0.0,"(0.641, 36.8]"
R_480309588,1,0.0,"(0.641, 36.8]"
R_510721105,1,0.0,"(0.641, 36.8]"
R_341374920,2,1.0,"(0.641, 36.8]"
R_14401179,1,0.0,"(0.641, 36.8]"
R_38153503,1,0.0,"(0.641, 36.8]"
R_301573344,3,0.0,"(0.641, 36.8]"
R_492062409,1,0.0,"(0.641, 36.8]"
R_56894212,5,0.2,"(0.641, 36.8]"
R_349707098,1,0.0,"(0.641, 36.8]"
R_362276910,1,0.0,"(0.641, 36.8]"
R_599056425,1,0.0,"(0.641, 36.8]"
R_51073068,1,0.0,"(0.641, 36.8]"
R_366767099,1,0.0,"(0.641, 36.8]"
R_672187135,1,0.0,"(0.641, 36.8]"
R_8413786,1,0.0,"(0.641, 36.8]"
R_358735095,1,0.0,"(0.641, 36.8]"
R_67646563,1,0.0,"(0.641, 36.8]"
R_631805185,2,1.0,"(0.641, 36.8]"
R_29759715,16,0.09166666666666666,"(0.641, 36.8]"
R_426559977,1,0.0,"(0.641, 36.8]"
R_506753162,1,0.0,"(0.641, 36.8]"
R_23418517,10,0.37777777777777777,"(0.641, 36.8]"
R_671133847,1,0.0,"(0.641, 36.8]"
R_192626254,7,0.047619047619047616,"(0.641, 36.8]"
R_283325,10,0.0,"(0.641, 36.8]"
R_591946735,1,0.0,"(0.641, 36.8]"
R_556961506,1,0.0,"(0.641, 36.8]"
R_2604249,11,0.2909090909090909,"(0.641, 36.8]"
R_357794679,1,0.0,"(0.641, 36.8]"
R_601683538,1,0.0,"(0.641, 36.8]"
R_10437688,1,0.0,"(0.641, 36.8]"
R_30676648,4,0.16666666666666666,"(0.641, 36.8]"
R_345431021,1,0.0,"(0.641, 36.8]"
R_12499251,11,0.12727272727272726,"(0.641, 36.8]"
R_1064563,25,0.07,"(0.641, 36.8]"
R_44702033,1,0.0,"(0.641, 36.8]"
R_296778170,1,0.0,"(0.641, 36.8]"
R_550871856,1,0.0,"(0.641, 36.8]"
R_530754347,2,1.0,"(0.641, 36.8]"
R_695754575,1,0.0,"(0.641, 36.8]"
R_357510578,1,0.0,"(0.641, 36.8]"
R_700399518,1,0.0,"(0.641, 36.8]"
R_688136681,1,0.0,"(0.641, 36.8]"
R_494334828,1,0.0,"(0.641, 36.8]"
R_260889387,1,0.0,"(0.641, 36.8]"
R_85294562,1,0.0,"(0.641, 36.8]"
R_357290698,1,0.0,"(0.641, 36.8]"
R_355029829,1,0.0,"(0.641, 36.8]"
R_315929658,1,0.0,"(0.641, 36.8]"
R_43976244,1,0.0,"(0.641, 36.8]"
R_29301872,1,0.0,"(0.641, 36.8]"
R_168736372,1,0.0,"(0.641, 36.8]"
R_600266034,1,0.0,"(0.641, 36.8]"
R_546990739,1,0.0,"(0.641, 36.8]"
R_357378270,1,0.0,"(0.641, 36.8]"
R_346829005,1,0.0,"(0.641, 36.8]"
R_350747449,1,0.0,"(0.641, 36.8]"
R_174581882,1,0.0,"(0.641, 36.8]"
R_6169821,1,0.0,"(0.641, 36.8]"
R_590166847,1,0.0,"(0.641, 36.8]"
R_671825,1,0.0,"(0.641, 36.8]"
R_283187,8,0.14285714285714285,"(0.641, 36.8]"
R_472893587,1,0.0,"(0.641, 36.8]"
R_383855027,1,0.0,"(0.641, 36.8]"
R_16554739,3,0.6666666666666666,"(0.641, 36.8]"
R_388936696,1,0.0,"(0.641, 36.8]"
R_32184830,4,1.0,"(0.641, 36.8]"
R_221989665,1,0.0,"(0.641, 36.8]"
R_414013547,1,0.0,"(0.641, 36.8]"
R_388015125,1,0.0,"(0.641, 36.8]"
R_587291698,1,0.0,"(0.641, 36.8]"
R_186765948,5,0.1,"(0.641, 36.8]"
R_699397588,1,0.0,"(0.641, 36.8]"
R_630409576,1,0.0,"(0.641, 36.8]"
R_156606443,1,0.0,"(0.641, 36.8]"
R_95247959,5,0.2,"(0.641, 36.8]"
R_200299178,7,0.14285714285714285,"(0.641, 36.8]"
R_5152285,2,0.0,"(0.641, 36.8]"
R_20300177,32,0.07258064516129033,"(0.641, 36.8]"
R_648111554,1,0.0,"(0.641, 36.8]"
R_25881432,3,0.0,"(0.641, 36.8]"
R_45903621,1,0.0,"(0.641, 36.8]"
R_16489874,1,0.0,"(0.641, 36.8]"
R_357720135,1,0.0,"(0.641, 36.8]"
R_191163758,1,0.0,"(0.641, 36.8]"
R_205262760,5,0.1,"(0.641, 36.8]"
R_2032665,1,0.0,"(0.641, 36.8]"
R_77308564,1,0.0,"(0.641, 36.8]"
R_224374031,1,0.0,"(0.641, 36.8]"
R_57942251,1,0.0,"(0.641, 36.8]"
R_13745124,1,0.0,"(0.641, 36.8]"
R_20321688,3,0.0,"(0.641, 36.8]"
R_27729926,11,0.12727272727272726,"(0.641, 36.8]"
R_206371,7,0.09523809523809523,"(0.641, 36.8]"
R_100921897,1,0.0,"(0.641, 36.8]"
R_110100447,1,0.0,"(0.641, 36.8]"
R_466757879,1,0.0,"(0.641, 36.8]"
R_562778457,1,0.0,"(0.641, 36.8]"
R_489737124,1,0.0,"(0.641, 36.8]"
R_320929718,1,0.0,"(0.641, 36.8]"
R_196057608,14,0.07692307692307693,"(0.641, 36.8]"
R_240215314,1,0.0,"(0.641, 36.8]"
R_564884242,1,0.0,"(0.641, 36.8]"
R_534434596,1,0.0,"(0.641, 36.8]"
R_541645085,1,0.0,"(0.641, 36.8]"
R_535788760,1,0.0,"(0.641, 36.8]"
R_388885253,1,0.0,"(0.641, 36.8]"
R_4542716,4,0.0,"(0.641, 36.8]"
R_130040931,1,0.0,"(0.641, 36.8]"
R_64431348,1,0.0,"(0.641, 36.8]"
R_6296790,7,0.0,"(0.641, 36.8]"
R_440858794,1,0.0,"(0.641, 36.8]"
R_417132124,1,0.0,"(0.641, 36.8]"
R_574877,8,0.21428571428571427,"(0.641, 36.8]"
R_206337472,1,0.0,"(0.641, 36.8]"
R_8544907,1,0.0,"(0.641, 36.8]"
R_254865575,1,0.0,"(0.641, 36.8]"
R_21088403,2,1.0,"(0.641, 36.8]"
R_631796143,1,0.0,"(0.641, 36.8]"
R_606210753,1,0.0,"(0.641, 36.8]"
R_354899090,1,0.0,"(0.641, 36.8]"
R_386095335,1,0.0,"(0.641, 36.8]"
R_33881870,1,0.0,"(0.641, 36.8]"
R_7691631,14,0.10989010989010989,"(0.641, 36.8]"
R_2045207,23,0.039525691699604744,"(0.641, 36.8]"
R_636427565,1,0.0,"(0.641, 36.8]"
R_388883534,1,0.0,"(0.641, 36.8]"
R_10637896,8,0.14285714285714285,"(0.641, 36.8]"
R_420026145,1,0.0,"(0.641, 36.8]"
R_25459400,1,0.0,"(0.641, 36.8]"
R_197814629,34,0.0338680926916221,"(0.641, 36.8]"
R_393499763,2,0.0,"(0.641, 36.8]"
R_32097112,2,0.0,"(0.641, 36.8]"
R_171460321,1,0.0,"(0.641, 36.8]"
R_508865884,1,0.0,"(0.641, 36.8]"
R_453068084,317,0.0029948488599608673,"(287.4, 323.2]"
R_570036022,1,0.0,"(0.641, 36.8]"
R_586771395,1,0.0,"(0.641, 36.8]"
R_4463453,19,0.017543859649122806,"(0.641, 36.8]"
R_36747447,1,0.0,"(0.641, 36.8]"
R_40345658,1,0.0,"(0.641, 36.8]"
R_106310,6,0.2,"(0.641, 36.8]"
R_24355992,4,1.0,"(0.641, 36.8]"
R_3320710,6,0.3333333333333333,"(0.641, 36.8]"
R_483142984,1,0.0,"(0.641, 36.8]"
R_459025965,6,0.26666666666666666,"(0.641, 36.8]"
R_433273516,6,0.6,"(0.641, 36.8]"
R_561341270,1,0.0,"(0.641, 36.8]"
R_321270638,1,0.0,"(0.641, 36.8]"
R_557135476,1,0.0,"(0.641, 36.8]"
R_467834013,1,0.0,"(0.641, 36.8]"
R_333303663,1,0.0,"(0.641, 36.8]"
R_676861139,1,0.0,"(0.641, 36.8]"
R_15045751,6,0.06666666666666667,"(0.641, 36.8]"
R_513542067,8,0.10714285714285714,"(0.641, 36.8]"
R_654024495,2,1.0,"(0.641, 36.8]"
R_389256017,3,0.3333333333333333,"(0.641, 36.8]"
R_18210201,5,0.2,"(0.641, 36.8]"
R_157463841,1,0.0,"(0.641, 36.8]"
R_26850443,6,0.3333333333333333,"(0.641, 36.8]"
R_212936374,5,0.1,"(0.641, 36.8]"
R_295027737,1,0.0,"(0.641, 36.8]"
R_15500883,8,0.03571428571428571,"(0.641, 36.8]"
R_17420913,5,0.5,"(0.641, 36.8]"
R_302827809,127,0.010498687664041995,"(108.4, 144.2]"
R_213836768,3,0.0,"(0.641, 36.8]"
R_563782278,1,0.0,"(0.641, 36.8]"
R_619008516,42,0.03484320557491289,"(36.8, 72.6]"
R_607721298,2,1.0,"(0.641, 36.8]"
R_679628763,1,0.0,"(0.641, 36.8]"
R_305468604,2,0.0,"(0.641, 36.8]"
R_469069490,1,0.0,"(0.641, 36.8]"
R_5870069,5,0.3,"(0.641, 36.8]"
R_671504259,1,0.0,"(0.641, 36.8]"
R_639698167,1,0.0,"(0.641, 36.8]"
R_31830551,3,0.3333333333333333,"(0.641, 36.8]"
R_90752597,1,0.0,"(0.641, 36.8]"
R_31315121,5,0.2,"(0.641, 36.8]"
R_41473746,4,0.16666666666666666,"(0.641, 36.8]"
R_363245888,3,0.3333333333333333,"(0.641, 36.8]"
R_242828875,1,0.0,"(0.641, 36.8]"
R_216494674,4,0.6666666666666666,"(0.641, 36.8]"
R_201517171,6,0.3333333333333333,"(0.641, 36.8]"
R_229877920,2,1.0,"(0.641, 36.8]"
R_245704608,2,0.0,"(0.641, 36.8]"
R_70107786,3,0.0,"(0.641, 36.8]"
R_13078968,11,0.03636363636363636,"(0.641, 36.8]"
R_39527318,2,0.0,"(0.641, 36.8]"
R_18004019,2,0.0,"(0.641, 36.8]"
R_30270430,1,0.0,"(0.641, 36.8]"
R_330488939,1,0.0,"(0.641, 36.8]"
R_27890669,8,0.35714285714285715,"(0.641, 36.8]"
R_25777459,4,0.0,"(0.641, 36.8]"
R_52115335,4,0.5,"(0.641, 36.8]"
R_353335347,1,0.0,"(0.641, 36.8]"
R_24560307,16,0.041666666666666664,"(0.641, 36.8]"
R_97316835,2,0.0,"(0.641, 36.8]"
R_95902102,3,0.3333333333333333,"(0.641, 36.8]"
R_177428838,3,0.0,"(0.641, 36.8]"
R_100649664,2,0.0,"(0.641, 36.8]"
R_295544240,10,0.08888888888888889,"(0.641, 36.8]"
R_22446506,5,0.2,"(0.641, 36.8]"
R_358917250,11,0.21818181818181817,"(0.641, 36.8]"
R_230310173,3,0.6666666666666666,"(0.641, 36.8]"
R_330600696,2,1.0,"(0.641, 36.8]"
R_155240458,2,0.0,"(0.641, 36.8]"
R_50205233,1,0.0,"(0.641, 36.8]"
R_685905563,1,0.0,"(0.641, 36.8]"
R_23500865,5,0.3,"(0.641, 36.8]"
R_14367737,7,0.14285714285714285,"(0.641, 36.8]"
R_142720484,1,0.0,"(0.641, 36.8]"
R_20078379,2,0.0,"(0.641, 36.8]"
R_206459,6,0.26666666666666666,"(0.641, 36.8]"
R_474942253,1,0.0,"(0.641, 36.8]"
R_483667431,1,0.0,"(0.641, 36.8]"
R_383020697,1,0.0,"(0.641, 36.8]"
R_73561616,2,0.0,"(0.641, 36.8]"
R_247399816,1,0.0,"(0.641, 36.8]"
R_553986299,1,0.0,"(0.641, 36.8]"
R_563901154,1,0.0,"(0.641, 36.8]"
R_329445418,2,0.0,"(0.641, 36.8]"
R_540192615,1,0.0,"(0.641, 36.8]"
R_120538653,7,0.3333333333333333,"(0.641, 36.8]"
R_216143574,1,0.0,"(0.641, 36.8]"
R_575338309,1,0.0,"(0.641, 36.8]"
R_120511966,1,0.0,"(0.641, 36.8]"
R_86519473,1,0.0,"(0.641, 36.8]"
R_31728565,2,1.0,"(0.641, 36.8]"
R_138754790,219,0.0033932386577855975,"(215.8, 251.6]"
R_57160728,4,0.0,"(0.641, 36.8]"
R_92969352,3,0.0,"(0.641, 36.8]"
R_429115636,1,0.0,"(0.641, 36.8]"
R_93163073,8,0.07142857142857142,"(0.641, 36.8]"
R_151068206,1,0.0,"(0.641, 36.8]"
R_463453836,1,0.0,"(0.641, 36.8]"
R_202379383,1,0.0,"(0.641, 36.8]"
R_167839176,1,0.0,"(0.641, 36.8]"
R_504030060,1,0.0,"(0.641, 36.8]"
R_642737900,1,0.0,"(0.641, 36.8]"
R_112302758,1,0.0,"(0.641, 36.8]"
R_456728202,1,0.0,"(0.641, 36.8]"
R_599928080,1,0.0,"(0.641, 36.8]"
R_308027791,2,0.0,"(0.641, 36.8]"
R_298565987,3,0.3333333333333333,"(0.641, 36.8]"
R_56128733,17,0.04411764705882353,"(0.641, 36.8]"
R_493497728,1,0.0,"(0.641, 36.8]"
R_149026292,1,0.0,"(0.641, 36.8]"
R_9342529,62,0.01956636700158646,"(36.8, 72.6]"
R_521438915,2,0.0,"(0.641, 36.8]"
R_34428627,1,0.0,"(0.641, 36.8]"
R_536473565,1,0.0,"(0.641, 36.8]"
R_2211243,6,0.06666666666666667,"(0.641, 36.8]"
R_372172254,2,0.0,"(0.641, 36.8]"
R_98498455,1,0.0,"(0.641, 36.8]"
R_357284448,3,0.0,"(0.641, 36.8]"
R_713304751,1,0.0,"(0.641, 36.8]"
R_463689901,1,0.0,"(0.641, 36.8]"
R_710418253,1,0.0,"(0.641, 36.8]"
R_323902156,1,0.0,"(0.641, 36.8]"
R_45721011,5,0.3,"(0.641, 36.8]"
R_323231688,4,0.16666666666666666,"(0.641, 36.8]"
R_582862268,1,0.0,"(0.641, 36.8]"
R_44662669,7,0.23809523809523808,"(0.641, 36.8]"
R_15452919,1,0.0,"(0.641, 36.8]"
R_188836864,1,0.0,"(0.641, 36.8]"
R_95217595,1,0.0,"(0.641, 36.8]"
R_65430363,3,1.0,"(0.641, 36.8]"
R_664328726,1,0.0,"(0.641, 36.8]"
R_358917318,181,0.010067526089625536,"(180.0, 215.8]"
R_82552640,2,0.0,"(0.641, 36.8]"
R_289243246,1,0.0,"(0.641, 36.8]"
R_516821813,2,0.0,"(0.641, 36.8]"
R_278098612,1,0.0,"(0.641, 36.8]"
R_711787706,1,0.0,"(0.641, 36.8]"
R_444345682,2,1.0,"(0.641, 36.8]"
R_2992074,2,1.0,"(0.641, 36.8]"
R_598945250,1,0.0,"(0.641, 36.8]"
R_684523446,1,0.0,"(0.641, 36.8]"
R_135060366,2,0.0,"(0.641, 36.8]"
R_255983152,1,0.0,"(0.641, 36.8]"
R_87358441,2,0.0,"(0.641, 36.8]"
R_160615620,3,0.6666666666666666,"(0.641, 36.8]"
R_15510677,2,0.0,"(0.641, 36.8]"
R_35894511,5,0.1,"(0.641, 36.8]"
R_68294628,3,0.3333333333333333,"(0.641, 36.8]"
R_67305738,2,0.0,"(0.641, 36.8]"
R_221058575,4,0.5,"(0.641, 36.8]"
R_34527204,1,0.0,"(0.641, 36.8]"
R_26039547,2,0.0,"(0.641, 36.8]"
R_33832372,6,0.13333333333333333,"(0.641, 36.8]"
R_116140523,2,0.0,"(0.641, 36.8]"
R_114705611,3,0.0,"(0.641, 36.8]"
R_199863976,1,0.0,"(0.641, 36.8]"
R_15992970,1,0.0,"(0.641, 36.8]"
R_190051296,1,0.0,"(0.641, 36.8]"
R_415776566,1,0.0,"(0.641, 36.8]"
R_22360263,8,0.25,"(0.641, 36.8]"
R_80964373,2,1.0,"(0.641, 36.8]"
R_22734848,2,1.0,"(0.641, 36.8]"
R_440338104,2,0.0,"(0.641, 36.8]"
R_496006028,1,0.0,"(0.641, 36.8]"
R_37290678,2,0.0,"(0.641, 36.8]"
R_67273122,1,0.0,"(0.641, 36.8]"
R_117380983,1,0.0,"(0.641, 36.8]"
R_11599760,5,0.1,"(0.641, 36.8]"
R_28330263,2,0.0,"(0.641, 36.8]"
R_226417174,2,0.0,"(0.641, 36.8]"
R_26459635,2,0.0,"(0.641, 36.8]"
R_39176169,2,1.0,"(0.641, 36.8]"
R_216847853,1,0.0,"(0.641, 36.8]"
R_37290652,1,0.0,"(0.641, 36.8]"
R_62350380,4,0.16666666666666666,"(0.641, 36.8]"
R_47371310,5,0.2,"(0.641, 36.8]"
R_608354159,1,0.0,"(0.641, 36.8]"
R_14934771,3,0.0,"(0.641, 36.8]"
R_439728561,1,0.0,"(0.641, 36.8]"
R_158256479,9,0.4444444444444444,"(0.641, 36.8]"
R_151832185,2,1.0,"(0.641, 36.8]"
R_14143026,1,0.0,"(0.641, 36.8]"
R_712299615,1,0.0,"(0.641, 36.8]"
R_731115289,1,0.0,"(0.641, 36.8]"
R_624470212,1,0.0,"(0.641, 36.8]"
R_67836789,14,0.13186813186813187,"(0.641, 36.8]"
R_501776658,4,0.16666666666666666,"(0.641, 36.8]"
R_57920736,4,0.16666666666666666,"(0.641, 36.8]"
R_198966166,1,0.0,"(0.641, 36.8]"
R_534354967,9,0.1388888888888889,"(0.641, 36.8]"
R_31986253,2,0.0,"(0.641, 36.8]"
R_151298737,1,0.0,"(0.641, 36.8]"
R_175232615,1,0.0,"(0.641, 36.8]"
R_20587599,90,0.015730337078651686,"(72.6, 108.4]"
R_571868194,1,0.0,"(0.641, 36.8]"
R_280428986,3,0.3333333333333333,"(0.641, 36.8]"
R_590762750,1,0.0,"(0.641, 36.8]"
R_291735249,1,0.0,"(0.641, 36.8]"
R_79874569,4,0.16666666666666666,"(0.641, 36.8]"
R_585408551,1,0.0,"(0.641, 36.8]"
R_532673843,1,0.0,"(0.641, 36.8]"
R_569638288,1,0.0,"(0.641, 36.8]"
R_579214823,1,0.0,"(0.641, 36.8]"
R_393235957,7,0.14285714285714285,"(0.641, 36.8]"
R_37171746,2,1.0,"(0.641, 36.8]"
R_480211114,1,0.0,"(0.641, 36.8]"
R_258933250,8,0.42857142857142855,"(0.641, 36.8]"
R_365244061,4,0.3333333333333333,"(0.641, 36.8]"
R_409307855,1,0.0,"(0.641, 36.8]"
R_88647250,1,0.0,"(0.641, 36.8]"
R_49401134,3,0.6666666666666666,"(0.641, 36.8]"
R_647080117,1,0.0,"(0.641, 36.8]"
R_115039706,1,0.0,"(0.641, 36.8]"
R_143328315,2,1.0,"(0.641, 36.8]"
R_409279159,1,0.0,"(0.641, 36.8]"
R_654868272,1,0.0,"(0.641, 36.8]"
R_296977951,2,0.0,"(0.641, 36.8]"
R_438112499,2,0.0,"(0.641, 36.8]"
R_719988059,1,0.0,"(0.641, 36.8]"
R_119460813,1,0.0,"(0.641, 36.8]"
R_338640454,2,0.0,"(0.641, 36.8]"
R_70676032,3,0.0,"(0.641, 36.8]"
R_237844675,1,0.0,"(0.641, 36.8]"
R_84983058,2,0.0,"(0.641, 36.8]"
R_118517813,1,0.0,"(0.641, 36.8]"
R_78690338,1,0.0,"(0.641, 36.8]"
R_432838863,1,0.0,"(0.641, 36.8]"
R_580451100,1,0.0,"(0.641, 36.8]"
R_7730829,3,0.0,"(0.641, 36.8]"
R_219045178,1,0.0,"(0.641, 36.8]"
R_267324234,1,0.0,"(0.641, 36.8]"
R_349570194,1,0.0,"(0.641, 36.8]"
R_165561258,1,0.0,"(0.641, 36.8]"
R_21686666,1,0.0,"(0.641, 36.8]"
R_84517704,8,0.14285714285714285,"(0.641, 36.8]"
R_303940930,1,0.0,"(0.641, 36.8]"
R_212709818,1,0.0,"(0.641, 36.8]"
R_42685794,2,0.0,"(0.641, 36.8]"
R_319572121,1,0.0,"(0.641, 36.8]"
R_21954009,2,0.0,"(0.641, 36.8]"
R_94262864,6,0.3333333333333333,"(0.641, 36.8]"
R_114577229,1,0.0,"(0.641, 36.8]"
R_30062547,3,0.0,"(0.641, 36.8]"
R_303405208,1,0.0,"(0.641, 36.8]"
R_30667298,3,0.0,"(0.641, 36.8]"
R_29197565,2,0.0,"(0.641, 36.8]"
R_91860126,2,0.0,"(0.641, 36.8]"
R_411318591,3,0.6666666666666666,"(0.641, 36.8]"
R_33456236,1,0.0,"(0.641, 36.8]"
R_346561418,1,0.0,"(0.641, 36.8]"
R_182145736,1,0.0,"(0.641, 36.8]"
R_670087159,1,0.0,"(0.641, 36.8]"
R_2606873,7,0.0,"(0.641, 36.8]"
R_1357199,12,0.045454545454545456,"(0.641, 36.8]"
R_160735013,1,0.0,"(0.641, 36.8]"
R_74106774,2,0.0,"(0.641, 36.8]"
R_164668916,2,0.0,"(0.641, 36.8]"
R_155652490,2,0.0,"(0.641, 36.8]"
R_86271291,1,0.0,"(0.641, 36.8]"
R_35566048,1,0.0,"(0.641, 36.8]"
R_18260583,18,0.032679738562091505,"(0.641, 36.8]"
R_253290187,4,0.16666666666666666,"(0.641, 36.8]"
R_141877580,1,0.0,"(0.641, 36.8]"
R_89145566,2,0.0,"(0.641, 36.8]"
R_155119796,2,1.0,"(0.641, 36.8]"
R_34852158,1,0.0,"(0.641, 36.8]"
R_198288319,4,0.16666666666666666,"(0.641, 36.8]"
R_42479602,1,0.0,"(0.641, 36.8]"
R_5092588,2,1.0,"(0.641, 36.8]"
R_70352157,2,0.0,"(0.641, 36.8]"
R_72892565,1,0.0,"(0.641, 36.8]"
R_61962375,1,0.0,"(0.641, 36.8]"
R_163653257,1,0.0,"(0.641, 36.8]"
R_335983019,1,0.0,"(0.641, 36.8]"
R_52425435,2,0.0,"(0.641, 36.8]"
R_5349565,71,0.022937625754527163,"(36.8, 72.6]"
R_166545969,1,0.0,"(0.641, 36.8]"
R_138867419,1,0.0,"(0.641, 36.8]"
R_32887098,1,0.0,"(0.641, 36.8]"
R_223490876,3,0.6666666666666666,"(0.641, 36.8]"
R_203668074,1,0.0,"(0.641, 36.8]"
R_599173337,2,1.0,"(0.641, 36.8]"
R_53548867,3,0.3333333333333333,"(0.641, 36.8]"
R_20188259,4,0.16666666666666666,"(0.641, 36.8]"
R_315885410,2,1.0,"(0.641, 36.8]"
R_181782286,2,0.0,"(0.641, 36.8]"
R_227542815,1,0.0,"(0.641, 36.8]"
R_288349261,1,0.0,"(0.641, 36.8]"
R_39464018,4,0.3333333333333333,"(0.641, 36.8]"
R_420777439,2,1.0,"(0.641, 36.8]"
R_100758341,4,0.16666666666666666,"(0.641, 36.8]"
R_11008207,95,0.0035834266517357225,"(72.6, 108.4]"
R_154422394,1,0.0,"(0.641, 36.8]"
R_276685482,1,0.0,"(0.641, 36.8]"
R_680783453,1,0.0,"(0.641, 36.8]"
R_284165134,1,0.0,"(0.641, 36.8]"
R_225690537,1,0.0,"(0.641, 36.8]"
R_662528645,1,0.0,"(0.641, 36.8]"
R_519003926,1,0.0,"(0.641, 36.8]"
R_712656763,1,0.0,"(0.641, 36.8]"
R_346425226,1,0.0,"(0.641, 36.8]"
R_30753733,8,0.14285714285714285,"(0.641, 36.8]"
R_181939935,1,0.0,"(0.641, 36.8]"
R_677038657,1,0.0,"(0.641, 36.8]"
R_63537249,2,0.0,"(0.641, 36.8]"
R_105963253,1,0.0,"(0.641, 36.8]"
R_26983101,2,0.0,"(0.641, 36.8]"
R_133275023,1,0.0,"(0.641, 36.8]"
R_348444625,1,0.0,"(0.641, 36.8]"
R_474191681,1,0.0,"(0.641, 36.8]"
R_298726683,1,0.0,"(0.641, 36.8]"
R_713825427,1,0.0,"(0.641, 36.8]"
R_75190736,1,0.0,"(0.641, 36.8]"
R_486278040,1,0.0,"(0.641, 36.8]"
R_99618772,1,0.0,"(0.641, 36.8]"
R_317234849,1,0.0,"(0.641, 36.8]"
R_108883966,1,0.0,"(0.641, 36.8]"
R_219061541,1,0.0,"(0.641, 36.8]"
R_303762301,1,0.0,"(0.641, 36.8]"
R_122508361,1,0.0,"(0.641, 36.8]"
R_123148813,1,0.0,"(0.641, 36.8]"
R_506613299,1,0.0,"(0.641, 36.8]"
R_19582982,1,0.0,"(0.641, 36.8]"
R_81712364,1,0.0,"(0.641, 36.8]"
R_174417748,1,0.0,"(0.641, 36.8]"
R_527483772,1,0.0,"(0.641, 36.8]"
R_23664475,2,0.0,"(0.641, 36.8]"
R_27358084,1,0.0,"(0.641, 36.8]"
R_523767396,1,0.0,"(0.641, 36.8]"
R_440346630,1,0.0,"(0.641, 36.8]"
R_37334619,1,0.0,"(0.641, 36.8]"
R_508434677,1,0.0,"(0.641, 36.8]"
R_12488845,1,0.0,"(0.641, 36.8]"
R_455590766,1,0.0,"(0.641, 36.8]"
R_2755696,5,0.1,"(0.641, 36.8]"
R_111431261,3,0.6666666666666666,"(0.641, 36.8]"
R_213717832,1,0.0,"(0.641, 36.8]"
R_178710662,1,0.0,"(0.641, 36.8]"
R_204253808,1,0.0,"(0.641, 36.8]"
R_204020546,2,0.0,"(0.641, 36.8]"
R_235822784,1,0.0,"(0.641, 36.8]"
R_257485422,7,0.0,"(0.641, 36.8]"
R_367429065,5,0.3,"(0.641, 36.8]"
R_623797735,1,0.0,"(0.641, 36.8]"
R_630002417,1,0.0,"(0.641, 36.8]"
R_31629751,2,0.0,"(0.641, 36.8]"
R_90438444,1,0.0,"(0.641, 36.8]"
R_3655872,1,0.0,"(0.641, 36.8]"
R_36891867,2,0.0,"(0.641, 36.8]"
R_2560988,3,0.0,"(0.641, 36.8]"
R_2871998,1,0.0,"(0.641, 36.8]"
R_52037627,1,0.0,"(0.641, 36.8]"
R_446597121,1,0.0,"(0.641, 36.8]"
R_404143034,1,0.0,"(0.641, 36.8]"
R_316803297,1,0.0,"(0.641, 36.8]"
R_561282323,1,0.0,"(0.641, 36.8]"
R_32741886,5,0.0,"(0.641, 36.8]"
R_25299152,1,0.0,"(0.641, 36.8]"
R_18369373,5,0.2,"(0.641, 36.8]"
R_197658090,1,0.0,"(0.641, 36.8]"
R_114187903,37,0.04504504504504504,"(36.8, 72.6]"
R_59878249,1,0.0,"(0.641, 36.8]"
R_436297183,1,0.0,"(0.641, 36.8]"
R_221993778,2,1.0,"(0.641, 36.8]"
R_75821432,19,0.1695906432748538,"(0.641, 36.8]"
R_456549280,24,0.05434782608695652,"(0.641, 36.8]"
R_54980593,3,0.0,"(0.641, 36.8]"
R_11939484,6,0.0,"(0.641, 36.8]"
R_35440404,6,0.13333333333333333,"(0.641, 36.8]"
R_44838949,1,0.0,"(0.641, 36.8]"
R_156111871,1,0.0,"(0.641, 36.8]"
R_108761645,1,0.0,"(0.641, 36.8]"
R_6701057,1,0.0,"(0.641, 36.8]"
R_112100818,1,0.0,"(0.641, 36.8]"
R_2328181,3,0.0,"(0.641, 36.8]"
R_340996636,1,0.0,"(0.641, 36.8]"
R_22660515,1,0.0,"(0.641, 36.8]"
R_202061775,1,0.0,"(0.641, 36.8]"
R_45497910,1,0.0,"(0.641, 36.8]"
R_596892,5,0.0,"(0.641, 36.8]"
R_585687628,1,0.0,"(0.641, 36.8]"
R_275257814,1,0.0,"(0.641, 36.8]"
R_208728772,117,0.004273504273504274,"(108.4, 144.2]"
R_215570371,1,0.0,"(0.641, 36.8]"
R_436551874,2,1.0,"(0.641, 36.8]"
R_676419965,1,0.0,"(0.641, 36.8]"
R_392292114,1,0.0,"(0.641, 36.8]"
R_360436551,1,0.0,"(0.641, 36.8]"
R_515881221,2,1.0,"(0.641, 36.8]"
R_185278617,1,0.0,"(0.641, 36.8]"
R_510182286,1,0.0,"(0.641, 36.8]"
R_559815862,1,0.0,"(0.641, 36.8]"
R_675602052,1,0.0,"(0.641, 36.8]"
R_1731413,1,0.0,"(0.641, 36.8]"
R_1780633,1,0.0,"(0.641, 36.8]"
R_2410676,13,0.02564102564102564,"(0.641, 36.8]"
R_6443435,1,0.0,"(0.641, 36.8]"
